Data Logging Table
Time,Mode,Freq,Lp,Ls,Cp,Cs,Rp,Rs,Z,DCR,ESR,Q,DF,Theta
08/07/2021 12:07:38,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.1119E+001,3.2135E-002,-8.8159E+001,
08/07/2021 12:07:40,Cs,1.0000E+003,-,-,-,2.7026E-011,-,-,-,-,-,3.1258E+001,3.1992E-002,-8.8168E+001,
08/07/2021 12:07:41,Cs,1.0000E+003,-,-,-,2.7047E-011,-,-,-,-,-,2.1202E+001,4.7166E-002,-8.7300E+001,
08/07/2021 12:07:43,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.1364E+001,3.1884E-002,-8.8174E+001,
08/07/2021 12:07:45,Cs,1.0000E+003,-,-,-,2.6996E-011,-,-,-,-,-,2.9585E+001,3.3801E-002,-8.8083E+001,
08/07/2021 12:07:46,Cs,1.0000E+003,-,-,-,2.6979E-011,-,-,-,-,-,3.0157E+001,3.3160E-002,-8.8101E+001,
08/07/2021 12:07:48,Cs,1.0000E+003,-,-,-,2.6994E-011,-,-,-,-,-,3.0347E+001,3.2952E-002,-8.8113E+001,
08/07/2021 12:07:49,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.0100E+001,3.3223E-002,-8.8097E+001,
08/07/2021 12:07:51,Cs,1.0000E+003,-,-,-,2.6992E-011,-,-,-,-,-,3.0630E+001,3.2648E-002,-8.8130E+001,
08/07/2021 12:07:52,Cs,1.0000E+003,-,-,-,2.6955E-011,-,-,-,-,-,3.0005E+001,3.3328E-002,-8.8091E+001,
08/07/2021 12:07:54,Cs,1.0000E+003,-,-,-,2.6992E-011,-,-,-,-,-,3.0657E+001,3.2619E-002,-8.8132E+001,
08/07/2021 12:07:55,Cs,1.0000E+003,-,-,-,2.7000E-011,-,-,-,-,-,3.0827E+001,3.2440E-002,-8.8142E+001,
08/07/2021 12:07:57,Cs,1.0000E+003,-,-,-,2.6989E-011,-,-,-,-,-,3.1227E+001,3.2023E-002,-8.8166E+001,
08/07/2021 12:07:58,Cs,1.0000E+003,-,-,-,2.7006E-011,-,-,-,-,-,3.1015E+001,3.2243E-002,-8.8153E+001,
08/07/2021 12:08:00,Cs,1.0000E+003,-,-,-,2.7033E-011,-,-,-,-,-,3.1318E+001,3.1931E-002,-8.8171E+001,
08/07/2021 12:08:01,Cs,1.0000E+003,-,-,-,2.6925E-011,-,-,-,-,-,3.1067E+001,3.2189E-002,-8.8156E+001,
08/07/2021 12:08:03,Cs,1.0000E+003,-,-,-,2.6995E-011,-,-,-,-,-,3.1178E+001,3.2074E-002,-8.8163E+001,
08/07/2021 12:08:04,Cs,1.0000E+003,-,-,-,2.6966E-011,-,-,-,-,-,3.1236E+001,3.2014E-002,-8.8166E+001,
08/07/2021 12:08:06,Cs,1.0000E+003,-,-,-,2.6990E-011,-,-,-,-,-,3.1413E+001,3.1834E-002,-8.8177E+001,
08/07/2021 12:08:07,Cs,1.0000E+003,-,-,-,2.7016E-011,-,-,-,-,-,3.1206E+001,3.2046E-002,-8.8165E+001,
08/07/2021 12:08:09,Cs,1.0000E+003,-,-,-,2.7010E-011,-,-,-,-,-,3.2087E+001,3.1165E-002,-8.8215E+001,
08/07/2021 12:08:10,Cs,1.0000E+003,-,-,-,2.6958E-011,-,-,-,-,-,3.1534E+001,3.1712E-002,-8.8184E+001,
08/07/2021 12:08:12,Cs,1.0000E+003,-,-,-,2.6998E-011,-,-,-,-,-,3.2725E+001,3.0558E-002,-8.8250E+001,
08/07/2021 12:08:13,Cs,1.0000E+003,-,-,-,2.6971E-011,-,-,-,-,-,3.2276E+001,3.0982E-002,-8.8225E+001,
08/07/2021 12:08:15,Cs,1.0000E+003,-,-,-,2.7009E-011,-,-,-,-,-,3.0542E+001,3.2741E-002,-8.8125E+001,
08/07/2021 12:08:16,Cs,1.0000E+003,-,-,-,2.7040E-011,-,-,-,-,-,3.0701E+001,3.2572E-002,-8.8134E+001,
08/07/2021 12:08:18,Cs,1.0000E+003,-,-,-,2.7028E-011,-,-,-,-,-,3.2940E+001,3.0359E-002,-8.8236E+001,
08/07/2021 12:08:19,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.0808E+001,3.2459E-002,-8.8141E+001,
08/07/2021 12:08:21,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.1988E+001,3.1262E-002,-8.8209E+001,
08/07/2021 12:08:22,Cs,1.0000E+003,-,-,-,2.6994E-011,-,-,-,-,-,3.2626E+001,3.0650E-002,-8.8213E+001,
08/07/2021 12:08:24,Cs,1.0000E+003,-,-,-,2.6990E-011,-,-,-,-,-,3.1172E+001,3.2080E-002,-8.8163E+001,
08/07/2021 12:08:25,Cs,1.0000E+003,-,-,-,2.7007E-011,-,-,-,-,-,3.2176E+001,3.1079E-002,-8.8251E+001,
08/07/2021 12:08:27,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,3.1520E+001,3.1726E-002,-8.8183E+001,
08/07/2021 12:08:29,Cs,1.0000E+003,-,-,-,2.6962E-011,-,-,-,-,-,3.1188E+001,3.2063E-002,-8.8164E+001,
08/07/2021 12:08:30,Cs,1.0000E+003,-,-,-,2.7045E-011,-,-,-,-,-,3.0517E+001,3.2769E-002,-8.8157E+001,
08/07/2021 12:08:32,Cs,1.0000E+003,-,-,-,2.6500E-011,-,-,-,-,-,1.5058E+001,6.6408E-002,-8.6201E+001,
08/07/2021 12:08:33,Cs,1.0000E+003,-,-,-,2.6394E-011,-,-,-,-,-,2.8834E+001,3.4682E-002,-8.7051E+001,
08/07/2021 12:08:34,Cs,1.0000E+003,-,-,-,2.7067E-011,-,-,-,-,-,2.9998E+001,3.3336E-002,-8.8091E+001,
08/07/2021 12:08:36,Cs,1.0000E+003,-,-,-,2.6968E-011,-,-,-,-,-,3.0362E+001,3.2936E-002,-8.8114E+001,
08/07/2021 12:08:38,Cs,1.0000E+003,-,-,-,2.6971E-011,-,-,-,-,-,3.1009E+001,3.2249E-002,-8.8155E+001,
08/07/2021 12:08:39,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.2123E+001,3.1131E-002,-8.8217E+001,
08/07/2021 12:08:40,Cs,1.0000E+003,-,-,-,2.6993E-011,-,-,-,-,-,3.0730E+001,3.2542E-002,-8.8136E+001,
08/07/2021 12:08:42,Cs,1.0000E+003,-,-,-,2.6962E-011,-,-,-,-,-,3.3047E+001,3.0260E-002,-8.8267E+001,
08/07/2021 12:08:43,Cs,1.0000E+003,-,-,-,2.6990E-011,-,-,-,-,-,3.2602E+001,3.0673E-002,-8.8243E+001,
08/07/2021 12:08:45,Cs,1.0000E+003,-,-,-,2.6943E-011,-,-,-,-,-,3.2506E+001,3.0764E-002,-8.8238E+001,
08/07/2021 12:08:47,Cs,1.0000E+003,-,-,-,2.6972E-011,-,-,-,-,-,3.1792E+001,3.1455E-002,-8.8198E+001,
08/07/2021 12:08:48,Cs,1.0000E+003,-,-,-,2.7021E-011,-,-,-,-,-,3.1747E+001,3.1499E-002,-8.8196E+001,
08/07/2021 12:08:49,Cs,1.0000E+003,-,-,-,2.7001E-011,-,-,-,-,-,3.0949E+001,3.2311E-002,-8.8149E+001,
08/07/2021 12:08:51,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.1388E+001,3.1859E-002,-8.8175E+001,
08/07/2021 12:08:52,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.0711E+001,3.2561E-002,-8.8135E+001,
08/07/2021 12:08:54,Cs,1.0000E+003,-,-,-,2.7046E-011,-,-,-,-,-,3.0879E+001,3.2384E-002,-8.8145E+001,
08/07/2021 12:08:56,Cs,1.0000E+003,-,-,-,2.7035E-011,-,-,-,-,-,3.0906E+001,3.2356E-002,-8.8114E+001,
08/07/2021 12:08:57,Cs,1.0000E+003,-,-,-,2.7018E-011,-,-,-,-,-,3.2230E+001,3.1027E-002,-8.8223E+001,
08/07/2021 12:08:59,Cs,1.0000E+003,-,-,-,2.7036E-011,-,-,-,-,-,3.1518E+001,3.1728E-002,-8.8284E+001,
08/07/2021 12:09:00,Cs,1.0000E+003,-,-,-,2.7037E-011,-,-,-,-,-,3.1229E+001,3.2022E-002,-8.8166E+001,
08/07/2021 12:09:02,Cs,1.0000E+003,-,-,-,2.7060E-011,-,-,-,-,-,3.0797E+001,3.2471E-002,-8.8140E+001,
08/07/2021 12:09:03,Cs,1.0000E+003,-,-,-,2.7026E-011,-,-,-,-,-,3.1869E+001,3.1378E-002,-8.8203E+001,
08/07/2021 12:09:05,Cs,1.0000E+003,-,-,-,2.7001E-011,-,-,-,-,-,3.1517E+001,3.1729E-002,-8.8183E+001,
08/07/2021 12:09:06,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.1548E+001,3.1698E-002,-8.8184E+001,
08/07/2021 12:09:08,Cs,1.0000E+003,-,-,-,2.7014E-011,-,-,-,-,-,3.1935E+001,3.1314E-002,-8.8206E+001,
08/07/2021 12:09:09,Cs,1.0000E+003,-,-,-,2.6984E-011,-,-,-,-,-,3.1757E+001,3.1489E-002,-8.8196E+001,
08/07/2021 12:09:11,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.1410E+001,3.1837E-002,-8.8177E+001,
08/07/2021 12:09:12,Cs,1.0000E+003,-,-,-,2.6973E-011,-,-,-,-,-,3.1993E+001,3.1256E-002,-8.8210E+001,
08/07/2021 12:09:14,Cs,1.0000E+003,-,-,-,2.7027E-011,-,-,-,-,-,3.1691E+001,3.1555E-002,-8.8193E+001,
08/07/2021 12:09:15,Cs,1.0000E+003,-,-,-,2.7056E-011,-,-,-,-,-,3.0662E+001,3.2613E-002,-8.8224E+001,
08/07/2021 12:09:17,Cs,1.0000E+003,-,-,-,2.7044E-011,-,-,-,-,-,3.1754E+001,3.1492E-002,-8.8196E+001,
08/07/2021 12:09:18,Cs,1.0000E+003,-,-,-,2.6993E-011,-,-,-,-,-,3.0736E+001,3.2535E-002,-8.8137E+001,
08/07/2021 12:09:20,Cs,1.0000E+003,-,-,-,2.7042E-011,-,-,-,-,-,3.1340E+001,3.1909E-002,-8.8172E+001,
08/07/2021 12:09:21,Cs,1.0000E+003,-,-,-,2.6987E-011,-,-,-,-,-,3.1612E+001,3.1634E-002,-8.8188E+001,
08/07/2021 12:09:23,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.1537E+001,3.1709E-002,-8.8159E+001,
08/07/2021 12:09:24,Cs,1.0000E+003,-,-,-,2.7061E-011,-,-,-,-,-,3.2376E+001,3.0887E-002,-8.8231E+001,
08/07/2021 12:09:26,Cs,1.0000E+003,-,-,-,2.7079E-011,-,-,-,-,-,3.1408E+001,3.1839E-002,-8.8176E+001,
08/07/2021 12:09:27,Cs,1.0000E+003,-,-,-,2.7056E-011,-,-,-,-,-,3.1643E+001,3.1603E-002,-8.8190E+001,
08/07/2021 12:09:29,Cs,1.0000E+003,-,-,-,2.6970E-011,-,-,-,-,-,3.1193E+001,3.2059E-002,-8.8164E+001,
08/07/2021 12:09:30,Cs,1.0000E+003,-,-,-,2.7000E-011,-,-,-,-,-,3.1763E+001,3.1483E-002,-8.8197E+001,
08/07/2021 12:09:32,Cs,1.0000E+003,-,-,-,2.6967E-011,-,-,-,-,-,3.2054E+001,3.1197E-002,-8.8213E+001,
08/07/2021 12:09:33,Cs,1.0000E+003,-,-,-,2.7052E-011,-,-,-,-,-,3.0910E+001,3.2352E-002,-8.8197E+001,
08/07/2021 12:09:35,Cs,1.0000E+003,-,-,-,2.6994E-011,-,-,-,-,-,3.0954E+001,3.2306E-002,-8.8150E+001,
08/07/2021 12:09:36,Cs,1.0000E+003,-,-,-,2.7039E-011,-,-,-,-,-,3.0164E+001,3.3153E-002,-8.8101E+001,
08/07/2021 12:09:38,Cs,1.0000E+003,-,-,-,2.6985E-011,-,-,-,-,-,3.1053E+001,3.2203E-002,-8.8156E+001,
08/07/2021 12:09:39,Cs,1.0000E+003,-,-,-,2.7015E-011,-,-,-,-,-,3.2510E+001,3.0759E-002,-8.8238E+001,
08/07/2021 12:09:41,Cs,1.0000E+003,-,-,-,2.7030E-011,-,-,-,-,-,3.2498E+001,3.0771E-002,-8.8161E+001,
08/07/2021 12:09:42,Cs,1.0000E+003,-,-,-,2.6998E-011,-,-,-,-,-,3.1400E+001,3.1847E-002,-8.8176E+001,
08/07/2021 12:09:44,Cs,1.0000E+003,-,-,-,2.7050E-011,-,-,-,-,-,3.1738E+001,3.1508E-002,-8.8195E+001,
08/07/2021 12:09:45,Cs,1.0000E+003,-,-,-,2.7046E-011,-,-,-,-,-,3.1141E+001,3.2112E-002,-8.8191E+001,
08/07/2021 12:09:47,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.0995E+001,3.2263E-002,-8.8152E+001,
08/07/2021 12:09:48,Cs,1.0000E+003,-,-,-,2.6982E-011,-,-,-,-,-,3.1520E+001,3.1726E-002,-8.8132E+001,
08/07/2021 12:09:50,Cs,1.0000E+003,-,-,-,2.7033E-011,-,-,-,-,-,3.1315E+001,3.1934E-002,-8.8171E+001,
08/07/2021 12:09:51,Cs,1.0000E+003,-,-,-,2.7032E-011,-,-,-,-,-,3.2364E+001,3.0898E-002,-8.8230E+001,
08/07/2021 12:09:53,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.2481E+001,3.0787E-002,-8.8237E+001,
08/07/2021 12:09:54,Cs,1.0000E+003,-,-,-,2.7003E-011,-,-,-,-,-,3.0593E+001,3.2687E-002,-8.8128E+001,
08/07/2021 12:09:56,Cs,1.0000E+003,-,-,-,2.7004E-011,-,-,-,-,-,3.1938E+001,3.1310E-002,-8.8207E+001,
08/07/2021 12:09:58,Cs,1.0000E+003,-,-,-,2.6937E-011,-,-,-,-,-,3.1044E+001,3.2213E-002,-8.8155E+001,
08/07/2021 12:09:59,Cs,1.0000E+003,-,-,-,2.6993E-011,-,-,-,-,-,3.1140E+001,3.2113E-002,-8.8161E+001,
08/07/2021 12:10:01,Cs,1.0000E+003,-,-,-,2.7033E-011,-,-,-,-,-,3.1638E+001,3.1608E-002,-8.8190E+001,
08/07/2021 12:10:02,Cs,1.0000E+003,-,-,-,2.7023E-011,-,-,-,-,-,3.2181E+001,3.1074E-002,-8.8220E+001,
08/07/2021 12:10:04,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.0216E+001,3.3095E-002,-8.8104E+001,
08/07/2021 12:10:05,Cs,1.0000E+003,-,-,-,2.7051E-011,-,-,-,-,-,3.2223E+001,3.1034E-002,-8.8222E+001,
08/07/2021 12:10:07,Cs,1.0000E+003,-,-,-,2.6993E-011,-,-,-,-,-,3.1754E+001,3.1493E-002,-8.8196E+001,
08/07/2021 12:10:08,Cs,1.0000E+003,-,-,-,2.7034E-011,-,-,-,-,-,3.1413E+001,3.1834E-002,-8.8166E+001,
08/07/2021 12:10:10,Cs,1.0000E+003,-,-,-,2.7005E-011,-,-,-,-,-,3.2290E+001,3.0970E-002,-8.8226E+001,
08/07/2021 12:10:11,Cs,1.0000E+003,-,-,-,2.7029E-011,-,-,-,-,-,3.2404E+001,3.0860E-002,-8.8232E+001,
08/07/2021 12:10:13,Cs,1.0000E+003,-,-,-,2.7054E-011,-,-,-,-,-,3.1506E+001,3.1740E-002,-8.8182E+001,
08/07/2021 12:10:15,Cs,1.0000E+003,-,-,-,2.7034E-011,-,-,-,-,-,3.3066E+001,3.0242E-002,-8.8268E+001,
08/07/2021 12:10:16,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.2062E+001,3.1189E-002,-8.8214E+001,
08/07/2021 12:10:18,Cs,1.0000E+003,-,-,-,2.7003E-011,-,-,-,-,-,3.1469E+001,3.1777E-002,-8.8180E+001,
08/07/2021 12:10:19,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.3056E+001,3.0252E-002,-8.8190E+001,
08/07/2021 12:10:21,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.1894E+001,3.1354E-002,-8.8204E+001,
08/07/2021 12:10:22,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.1463E+001,3.1784E-002,-8.8180E+001,
08/07/2021 12:10:24,Cs,1.0000E+003,-,-,-,2.7067E-011,-,-,-,-,-,3.0785E+001,3.2483E-002,-8.8140E+001,
08/07/2021 12:10:25,Cs,1.0000E+003,-,-,-,2.7017E-011,-,-,-,-,-,3.1556E+001,3.1690E-002,-8.8163E+001,
08/07/2021 12:10:27,Cs,1.0000E+003,-,-,-,2.6976E-011,-,-,-,-,-,3.1308E+001,3.1941E-002,-8.8171E+001,
08/07/2021 12:10:28,Cs,1.0000E+003,-,-,-,2.7041E-011,-,-,-,-,-,3.1189E+001,3.2063E-002,-8.8164E+001,
08/07/2021 12:10:30,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.1207E+001,3.2044E-002,-8.8165E+001,
08/07/2021 12:10:31,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.1184E+001,3.2068E-002,-8.8163E+001,
08/07/2021 12:10:33,Cs,1.0000E+003,-,-,-,2.7003E-011,-,-,-,-,-,3.2406E+001,3.0858E-002,-8.8231E+001,
08/07/2021 12:10:35,Cs,1.0000E+003,-,-,-,2.7065E-011,-,-,-,-,-,3.1541E+001,3.1705E-002,-8.8184E+001,
08/07/2021 12:10:36,Cs,1.0000E+003,-,-,-,2.7029E-011,-,-,-,-,-,3.2683E+001,3.0597E-002,-8.8247E+001,
08/07/2021 12:10:38,Cs,1.0000E+003,-,-,-,2.7018E-011,-,-,-,-,-,3.2321E+001,3.0940E-002,-8.8228E+001,
08/07/2021 12:10:39,Cs,1.0000E+003,-,-,-,2.6975E-011,-,-,-,-,-,3.1758E+001,3.1488E-002,-8.8196E+001,
08/07/2021 12:10:41,Cs,1.0000E+003,-,-,-,2.7034E-011,-,-,-,-,-,3.1584E+001,3.1662E-002,-8.8187E+001,
08/07/2021 12:10:42,Cs,1.0000E+003,-,-,-,2.7008E-011,-,-,-,-,-,3.2291E+001,3.0969E-002,-8.8226E+001,
08/07/2021 12:10:44,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.2108E+001,3.1145E-002,-8.8216E+001,
08/07/2021 12:10:45,Cs,1.0000E+003,-,-,-,2.7023E-011,-,-,-,-,-,3.1284E+001,3.1966E-002,-8.8169E+001,
08/07/2021 12:10:47,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.1374E+001,3.1874E-002,-8.8174E+001,
08/07/2021 12:10:48,Cs,1.0000E+003,-,-,-,2.7006E-011,-,-,-,-,-,3.1621E+001,3.1624E-002,-8.8190E+001,
08/07/2021 12:10:50,Cs,1.0000E+003,-,-,-,2.6987E-011,-,-,-,-,-,3.1302E+001,3.1946E-002,-8.8170E+001,
08/07/2021 12:10:51,Cs,1.0000E+003,-,-,-,2.6981E-011,-,-,-,-,-,3.0902E+001,3.2361E-002,-8.8147E+001,
08/07/2021 12:10:53,Cs,1.0000E+003,-,-,-,2.6973E-011,-,-,-,-,-,3.2416E+001,3.0849E-002,-8.8233E+001,
08/07/2021 12:10:54,Cs,1.0000E+003,-,-,-,2.7097E-011,-,-,-,-,-,3.1784E+001,3.1463E-002,-8.8198E+001,
08/07/2021 12:10:56,Cs,1.0000E+003,-,-,-,2.7041E-011,-,-,-,-,-,3.1679E+001,3.1567E-002,-8.8192E+001,
08/07/2021 12:10:57,Cs,1.0000E+003,-,-,-,2.7009E-011,-,-,-,-,-,3.3745E+001,2.9634E-002,-8.8303E+001,
08/07/2021 12:10:59,Cs,1.0000E+003,-,-,-,2.7023E-011,-,-,-,-,-,3.3561E+001,2.9797E-002,-8.8204E+001,
08/07/2021 12:11:00,Cs,1.0000E+003,-,-,-,2.6982E-011,-,-,-,-,-,3.1393E+001,3.1855E-002,-8.8175E+001,
08/07/2021 12:11:02,Cs,1.0000E+003,-,-,-,2.7003E-011,-,-,-,-,-,3.3605E+001,2.9757E-002,-8.8296E+001,
08/07/2021 12:11:04,Cs,1.0000E+003,-,-,-,2.6971E-011,-,-,-,-,-,3.2213E+001,3.1044E-002,-8.8222E+001,
08/07/2021 12:11:05,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.1282E+001,3.1967E-002,-8.8169E+001,
08/07/2021 12:11:07,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.2523E+001,3.0748E-002,-8.8239E+001,
08/07/2021 12:11:08,Cs,1.0000E+003,-,-,-,2.7009E-011,-,-,-,-,-,3.1866E+001,3.1382E-002,-8.8159E+001,
08/07/2021 12:11:10,Cs,1.0000E+003,-,-,-,2.7035E-011,-,-,-,-,-,3.3010E+001,3.0294E-002,-8.8265E+001,
08/07/2021 12:11:11,Cs,1.0000E+003,-,-,-,2.6933E-011,-,-,-,-,-,3.1931E+001,3.1318E-002,-8.8206E+001,
08/07/2021 12:11:13,Cs,1.0000E+003,-,-,-,2.7010E-011,-,-,-,-,-,3.1041E+001,3.2215E-002,-8.8258E+001,
08/07/2021 12:11:14,Cs,1.0000E+003,-,-,-,2.6907E-011,-,-,-,-,-,1.6700E+001,5.9882E-002,-8.6573E+001,
08/07/2021 12:11:16,Cs,1.0000E+003,-,-,-,2.6965E-011,-,-,-,-,-,3.1743E+001,3.1503E-002,-8.8196E+001,
08/07/2021 12:11:17,Cs,1.0000E+003,-,-,-,2.7018E-011,-,-,-,-,-,3.2557E+001,3.0715E-002,-8.8202E+001,
08/07/2021 12:11:19,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.2881E+001,3.0412E-002,-8.8258E+001,
08/07/2021 12:11:20,Cs,1.0000E+003,-,-,-,2.6995E-011,-,-,-,-,-,3.2498E+001,3.0771E-002,-8.8238E+001,
08/07/2021 12:11:22,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.2757E+001,3.0528E-002,-8.8248E+001,
08/07/2021 12:11:23,Cs,1.0000E+003,-,-,-,2.7011E-011,-,-,-,-,-,3.1804E+001,3.1443E-002,-8.8199E+001,
08/07/2021 12:11:25,Cs,1.0000E+003,-,-,-,2.6944E-011,-,-,-,-,-,3.0545E+001,3.2738E-002,-8.8125E+001,
08/07/2021 12:11:26,Cs,1.0000E+003,-,-,-,2.7032E-011,-,-,-,-,-,3.2443E+001,3.0824E-002,-8.8212E+001,
08/07/2021 12:11:28,Cs,1.0000E+003,-,-,-,2.7061E-011,-,-,-,-,-,3.2046E+001,3.1205E-002,-8.8213E+001,
08/07/2021 12:11:29,Cs,1.0000E+003,-,-,-,2.6990E-011,-,-,-,-,-,3.1899E+001,3.1349E-002,-8.8204E+001,
08/07/2021 12:11:31,Cs,1.0000E+003,-,-,-,2.6962E-011,-,-,-,-,-,3.1986E+001,3.1263E-002,-8.8209E+001,
08/07/2021 12:11:32,Cs,1.0000E+003,-,-,-,2.7498E-011,-,-,-,-,-,3.1663E+001,3.1582E-002,-8.8191E+001,
08/07/2021 12:11:34,Cs,1.0000E+003,-,-,-,2.2191E-011,-,-,-,-,-,3.4000E+001,2.9412E-002,-8.8315E+001,
08/07/2021 12:11:35,Cs,1.0000E+003,-,-,-,2.0395E-011,-,-,-,-,-,2.7330E+001,3.6590E-002,-8.8027E+001,
08/07/2021 12:11:37,Cs,1.0000E+003,-,-,-,2.0335E-011,-,-,-,-,-,2.6929E+001,3.7134E-002,-8.7873E+001,
08/07/2021 12:11:38,Cs,1.0000E+003,-,-,-,2.0323E-011,-,-,-,-,-,2.7723E+001,3.6071E-002,-8.7934E+001,
